"ID","session","trial","condition","correct"
"2","2",39,"3",0.777777777777778
"2","2",40,"2",0.777777777777778
"2","2",41,"1",0.777777777777778
"2","2",42,"4",0.444444444444444
"2","2",43,"5",0.777777777777778
"2","2",44,"2",0.555555555555556
"2","2",45,"3",0.777777777777778
"2","2",46,"4",1
"2","2",47,"5",0.666666666666667
"2","2",48,"1",0.777777777777778
"2","2",49,"3",0.777777777777778
"2","2",50,"2",0.666666666666667
"2","2",51,"4",0.777777777777778
"2","2",52,"5",0.111111111111111
"2","2",53,"1",1
"2","2",54,"2",1
"2","2",55,"3",0.777777777777778
"2","2",56,"5",0.666666666666667
"2","2",57,"4",0.555555555555556
"2","2",58,"2",0.444444444444444
"2","2",59,"3",0.555555555555556
"2","2",60,"1",0.666666666666667
"3","2",31,"1",0.777777777777778
"3","2",32,"3",0.444444444444444
"3","2",33,"5",0.777777777777778
"3","2",34,"4",0.555555555555556
"3","2",35,"2",0.555555555555556
"3","2",36,"1",1
"3","2",37,"5",0.666666666666667
"3","2",38,"3",0.666666666666667
"3","2",39,"4",0.777777777777778
"3","2",40,"2",0.444444444444444
"3","2",41,"4",1
"3","2",42,"5",0.555555555555556
"3","2",43,"2",0.555555555555556
"3","2",44,"1",0.777777777777778
"3","2",45,"3",0.666666666666667
"3","2",46,"1",1
"3","2",47,"5",0.444444444444444
"3","2",48,"2",0.555555555555556
"3","2",49,"4",0.777777777777778
"3","2",50,"3",0.444444444444444
"3","2",51,"4",0.444444444444444
"3","2",52,"2",1
"3","2",53,"1",0.777777777777778
"3","2",54,"3",0.666666666666667
"3","2",55,"5",0.777777777777778
"3","2",56,"2",0.555555555555556
"3","2",57,"3",0.444444444444444
"3","2",58,"4",0.777777777777778
"3","2",59,"5",0.555555555555556
"3","2",60,"1",0.555555555555556
"4","2",31,"1",1
"4","2",32,"5",1
"4","2",33,"3",1
"4","2",34,"2",0.777777777777778
"4","2",35,"4",1
"4","2",36,"2",1
"4","2",37,"4",0.777777777777778
"4","2",38,"1",1
"4","2",39,"3",0.777777777777778
"4","2",40,"5",1
"4","2",41,"2",1
"4","2",42,"3",1
"4","2",43,"4",1
"4","2",44,"5",1
"4","2",45,"1",1
"4","2",46,"4",1
"4","2",47,"5",1
"4","2",48,"2",0.666666666666667
"4","2",49,"3",1
"4","2",50,"1",1
"4","2",51,"1",1
"4","2",52,"5",1
"4","2",53,"2",1
"4","2",54,"3",1
"4","2",55,"4",1
"4","2",56,"3",1
"4","2",57,"1",1
"4","2",58,"4",1
"4","2",59,"2",1
"4","2",60,"5",1
"5","2",31,"1",0.777777777777778
"5","2",32,"4",0.222222222222222
"5","2",33,"2",0.333333333333333
"5","2",34,"5",0.444444444444444
"5","2",35,"3",0.666666666666667
"5","2",36,"4",0.333333333333333
"5","2",37,"2",0.222222222222222
"5","2",38,"1",0.444444444444444
"5","2",39,"5",0.444444444444444
"5","2",40,"3",0.444444444444444
"5","2",41,"1",0.444444444444444
"5","2",42,"2",0.111111111111111
"5","2",43,"3",0
"5","2",44,"5",0.444444444444444
"5","2",45,"4",0.333333333333333
"5","2",46,"5",0.222222222222222
"5","2",47,"4",0.555555555555556
"5","2",48,"1",0.666666666666667
"5","2",49,"3",0.666666666666667
"5","2",50,"2",0.444444444444444
"5","2",51,"2",0.222222222222222
"5","2",52,"1",0.777777777777778
"5","2",53,"4",0.444444444444444
"5","2",54,"3",0.444444444444444
"5","2",55,"5",0.111111111111111
"5","2",56,"3",0.666666666666667
"5","2",57,"1",0.555555555555556
"5","2",58,"5",0.444444444444444
"5","2",59,"4",0.444444444444444
"5","2",60,"2",0.555555555555556
"6","2",31,"3",0.555555555555556
"6","2",32,"5",0.222222222222222
"6","2",33,"1",1
"6","2",34,"2",0.777777777777778
"6","2",35,"4",0.444444444444444
"6","2",36,"3",0.666666666666667
"6","2",37,"1",0.777777777777778
"6","2",38,"4",0.666666666666667
"6","2",39,"5",0.555555555555556
"6","2",40,"2",0.777777777777778
"6","2",41,"1",0.777777777777778
"6","2",42,"2",1
"6","2",43,"4",1
"6","2",44,"3",0.444444444444444
"6","2",45,"5",0.444444444444444
"6","2",46,"1",0.777777777777778
"6","2",47,"3",1
"6","2",48,"2",1
"6","2",49,"4",0.777777777777778
"6","2",50,"5",0.666666666666667
"6","2",51,"5",0.555555555555556
"6","2",52,"1",0.555555555555556
"6","2",53,"4",0.444444444444444
"6","2",54,"3",0.777777777777778
"6","2",55,"2",0.555555555555556
"6","2",56,"4",1
"6","2",57,"5",0.555555555555556
"6","2",58,"3",1
"6","2",59,"1",1
"6","2",60,"2",0.777777777777778
"7","2",31,"2",0.777777777777778
"7","2",32,"1",0.666666666666667
"7","2",33,"3",0.777777777777778
"7","2",34,"4",0.666666666666667
"7","2",35,"5",1
"7","2",36,"1",0.777777777777778
"7","2",37,"5",1
"7","2",38,"4",0.777777777777778
"7","2",39,"3",0.777777777777778
"7","2",40,"2",0.666666666666667
"7","2",41,"4",0.444444444444444
"7","2",42,"5",0.666666666666667
"7","2",43,"3",1
"7","2",44,"1",0.777777777777778
"7","2",45,"2",1
"7","2",46,"4",1
"7","2",47,"1",1
"7","2",48,"2",1
"7","2",49,"5",0.777777777777778
"7","2",50,"3",0.777777777777778
"7","2",51,"4",0.777777777777778
"7","2",52,"2",0.444444444444444
"7","2",53,"5",0.777777777777778
"7","2",54,"3",0.222222222222222
"7","2",55,"1",0.555555555555556
"7","2",56,"2",1
"7","2",57,"4",0.444444444444444
"7","2",58,"5",1
"7","2",59,"1",1
"7","2",60,"3",1
"8","2",31,"4",0.777777777777778
"8","2",32,"3",0.666666666666667
"8","2",33,"1",0.777777777777778
"8","2",34,"5",0.555555555555556
"8","2",35,"2",0.555555555555556
"8","2",36,"5",0.444444444444444
"8","2",37,"2",0.777777777777778
"8","2",38,"4",0.555555555555556
"8","2",39,"3",1
"8","2",40,"1",1
"8","2",41,"2",0.555555555555556
"8","2",42,"1",0.777777777777778
"8","2",43,"4",0.444444444444444
"8","2",44,"5",0.555555555555556
"8","2",45,"3",1
"8","2",46,"4",0.555555555555556
"8","2",47,"2",0.444444444444444
"8","2",48,"5",0.444444444444444
"8","2",49,"1",0.666666666666667
"8","2",50,"3",1
"8","2",51,"5",0.777777777777778
"8","2",52,"2",0.666666666666667
"8","2",53,"3",1
"8","2",54,"1",0.666666666666667
"8","2",55,"4",0.777777777777778
"8","2",56,"1",1
"8","2",57,"3",0.777777777777778
"8","2",58,"2",1
"8","2",59,"4",0.666666666666667
"8","2",60,"5",0.777777777777778
"9","2",31,"4",0.555555555555556
"9","2",32,"1",0.111111111111111
"9","2",33,"2",0.666666666666667
"9","2",34,"5",0.111111111111111
"9","2",35,"3",0.222222222222222
"9","2",36,"5",0.333333333333333
"9","2",37,"2",0.444444444444444
"9","2",38,"1",0.222222222222222
"9","2",39,"3",0.666666666666667
"9","2",40,"4",0.777777777777778
"9","2",41,"5",0.555555555555556
"9","2",42,"2",0.777777777777778
"9","2",43,"1",0.555555555555556
"9","2",44,"3",1
"9","2",45,"4",0.111111111111111
"9","2",46,"1",0.555555555555556
"9","2",47,"4",0.777777777777778
"9","2",48,"5",0.333333333333333
"9","2",49,"3",0.777777777777778
"9","2",50,"2",0.777777777777778
"9","2",51,"4",0.777777777777778
"9","2",52,"2",0.444444444444444
"9","2",53,"5",0.444444444444444
"9","2",54,"1",0.777777777777778
"9","2",55,"3",1
"9","2",56,"2",0.777777777777778
"9","2",57,"5",0.777777777777778
"9","2",58,"3",0.777777777777778
"9","2",59,"1",0.555555555555556
"9","2",60,"4",0.333333333333333
"10","2",31,"1",1
"10","2",32,"3",0.777777777777778
"10","2",33,"4",1
"10","2",34,"2",0.777777777777778
"10","2",35,"5",1
"10","2",36,"1",1
"10","2",37,"4",0.777777777777778
"10","2",38,"3",1
"10","2",39,"2",0.777777777777778
"10","2",40,"5",0.777777777777778
"10","2",41,"1",1
"10","2",42,"4",0.777777777777778
"10","2",43,"3",1
"10","2",44,"2",0.777777777777778
"10","2",45,"5",1
"10","2",46,"4",0.555555555555556
"10","2",47,"1",1
"10","2",48,"5",0.666666666666667
"10","2",49,"3",1
"10","2",50,"2",0.777777777777778
"10","2",51,"2",1
"10","2",52,"5",1
"10","2",53,"1",1
"10","2",54,"4",0.555555555555556
"10","2",55,"3",1
"10","2",56,"4",0.777777777777778
"10","2",57,"1",1
"10","2",58,"2",0.777777777777778
"10","2",59,"5",0.777777777777778
"10","2",60,"3",1
"11","2",31,"4",1
"11","2",32,"2",0.666666666666667
"11","2",33,"5",0.777777777777778
"11","2",34,"3",1
"11","2",35,"1",0.777777777777778
"11","2",36,"5",0.555555555555556
"11","2",37,"2",0.333333333333333
"11","2",38,"3",0.666666666666667
"11","2",39,"4",0.777777777777778
"11","2",40,"1",0.777777777777778
"11","2",41,"3",0.777777777777778
"11","2",42,"4",0.555555555555556
"11","2",43,"1",0.777777777777778
"11","2",44,"2",0.777777777777778
"11","2",45,"5",1
"11","2",46,"3",1
"11","2",47,"1",1
"11","2",48,"2",0.555555555555556
"11","2",49,"5",1
"11","2",50,"4",0.777777777777778
"11","2",51,"5",0.444444444444444
"11","2",52,"1",1
"11","2",53,"3",1
"11","2",54,"4",1
"11","2",55,"2",0.777777777777778
"11","2",56,"5",1
"11","2",57,"4",1
"11","2",58,"2",1
"11","2",59,"1",1
"11","2",60,"3",0.777777777777778
"12","2",31,"1",1
"12","2",32,"3",1
"12","2",33,"5",0.444444444444444
"12","2",34,"2",1
"12","2",35,"4",1
"12","2",36,"3",1
"12","2",37,"5",1
"12","2",38,"1",1
"12","2",39,"2",1
"12","2",40,"4",1
"12","2",41,"1",1
"12","2",42,"2",0.777777777777778
"12","2",43,"5",0.777777777777778
"12","2",44,"3",1
"12","2",45,"4",1
"12","2",46,"3",1
"12","2",47,"4",1
"12","2",48,"5",1
"12","2",49,"2",1
"12","2",50,"1",1
"12","2",51,"1",1
"12","2",52,"5",0.777777777777778
"12","2",53,"2",1
"12","2",54,"4",1
"12","2",55,"3",1
"12","2",56,"1",1
"12","2",57,"3",1
"12","2",58,"2",1
"12","2",59,"5",1
"12","2",60,"4",1
"13","2",31,"3",0.666666666666667
"13","2",32,"5",0.777777777777778
"13","2",33,"4",0.777777777777778
"13","2",34,"2",0.222222222222222
"13","2",35,"1",0.777777777777778
"13","2",36,"3",0.555555555555556
"13","2",37,"1",0.444444444444444
"13","2",38,"2",1
"13","2",39,"4",0.666666666666667
"13","2",40,"5",1
"13","2",41,"2",0.777777777777778
"13","2",42,"1",0.777777777777778
"13","2",43,"5",0.666666666666667
"13","2",44,"4",0.444444444444444
"13","2",45,"3",1
"13","2",46,"1",0.777777777777778
"13","2",47,"4",0.555555555555556
"13","2",48,"5",0.555555555555556
"13","2",49,"2",1
"13","2",50,"3",0.444444444444444
"13","2",51,"3",1
"13","2",52,"5",1
"13","2",53,"2",0.444444444444444
"13","2",54,"4",1
"13","2",55,"1",0.666666666666667
"13","2",56,"3",1
"13","2",57,"4",1
"13","2",58,"1",1
"13","2",59,"5",0.777777777777778
"13","2",60,"2",0.666666666666667
"14","2",31,"3",0.333333333333333
"14","2",32,"4",0.777777777777778
"14","2",33,"1",0.333333333333333
"14","2",34,"5",0.555555555555556
"14","2",35,"2",0.777777777777778
"14","2",36,"3",0.555555555555556
"14","2",37,"1",0.777777777777778
"14","2",38,"4",0.222222222222222
"14","2",39,"5",0.777777777777778
"14","2",40,"2",0.666666666666667
"14","2",41,"4",0.333333333333333
"14","2",42,"3",0.333333333333333
"14","2",43,"5",0.555555555555556
"14","2",44,"1",0.666666666666667
"14","2",45,"2",0.555555555555556
"14","2",46,"3",1
"14","2",47,"1",0.777777777777778
"14","2",48,"2",0.333333333333333
"14","2",49,"5",1
"14","2",50,"4",0.555555555555556
"14","2",51,"3",0.777777777777778
"14","2",52,"5",0.555555555555556
"14","2",53,"4",1
"14","2",54,"1",1
"14","2",55,"2",0.666666666666667
"14","2",56,"4",0.777777777777778
"14","2",57,"1",0.444444444444444
"14","2",58,"2",0
"14","2",59,"5",0.444444444444444
"14","2",60,"3",0.555555555555556
"15","2",31,"5",0.666666666666667
"15","2",32,"2",1
"15","2",33,"1",0.555555555555556
"15","2",34,"3",1
"15","2",35,"4",0.777777777777778
"15","2",36,"3",0.777777777777778
"15","2",37,"5",0.555555555555556
"15","2",38,"1",0.777777777777778
"15","2",39,"4",0.666666666666667
"15","2",40,"2",1
"15","2",41,"3",0.666666666666667
"15","2",42,"5",0.555555555555556
"15","2",43,"4",0.777777777777778
"15","2",44,"2",0.777777777777778
"15","2",45,"1",0.777777777777778
"15","2",46,"5",0.777777777777778
"15","2",47,"3",0.777777777777778
"15","2",48,"4",1
"15","2",49,"2",0.777777777777778
"15","2",50,"1",1
"15","2",51,"1",1
"15","2",52,"5",0.777777777777778
"15","2",53,"2",0.777777777777778
"15","2",54,"3",1
"15","2",55,"4",1
"15","2",56,"5",0.777777777777778
"15","2",57,"3",0.555555555555556
"15","2",58,"2",1
"15","2",59,"4",0.555555555555556
"15","2",60,"1",0.777777777777778
"16","2",31,"2",0.333333333333333
"16","2",32,"1",1
"16","2",33,"4",1
"16","2",34,"5",0.555555555555556
"16","2",35,"3",1
"16","2",36,"4",0
"16","2",37,"5",0.777777777777778
"16","2",38,"3",1
"16","2",39,"1",1
"16","2",40,"2",0.777777777777778
"16","2",41,"1",0.555555555555556
"16","2",42,"2",0.777777777777778
"16","2",43,"3",1
"16","2",44,"4",0.555555555555556
"16","2",45,"5",0.555555555555556
"16","2",46,"1",0.333333333333333
"16","2",47,"5",1
"16","2",48,"3",1
"16","2",49,"4",0.777777777777778
"16","2",50,"2",0.333333333333333
"16","2",51,"3",1
"16","2",52,"5",1
"16","2",53,"2",0.777777777777778
"16","2",54,"1",1
"16","2",55,"4",0.777777777777778
"16","2",56,"2",0.111111111111111
"16","2",57,"3",1
"16","2",58,"1",0.777777777777778
"16","2",59,"4",0.666666666666667
"16","2",60,"5",0.666666666666667
"17","2",31,"5",0.777777777777778
"17","2",32,"4",0.111111111111111
"17","2",33,"1",0.666666666666667
"17","2",34,"3",0.333333333333333
"17","2",35,"2",1
"17","2",36,"5",0.555555555555556
"17","2",37,"1",0.444444444444444
"17","2",38,"2",0.777777777777778
"17","2",39,"3",0.444444444444444
"17","2",40,"4",1
"17","2",41,"3",0.555555555555556
"17","2",42,"1",0.333333333333333
"17","2",43,"4",0.444444444444444
"17","2",44,"5",0
"17","2",45,"2",0.222222222222222
"17","2",46,"4",0.444444444444444
"17","2",47,"1",0.777777777777778
"17","2",48,"5",0.666666666666667
"17","2",49,"3",0.555555555555556
"17","2",50,"2",0.777777777777778
"17","2",51,"5",0.666666666666667
"17","2",52,"1",0.777777777777778
"17","2",53,"2",0.777777777777778
"17","2",54,"4",0.222222222222222
"17","2",55,"3",0.555555555555556
"17","2",56,"5",0.555555555555556
"17","2",57,"1",1
"17","2",58,"4",0.666666666666667
"17","2",59,"2",0.666666666666667
"17","2",60,"3",0.666666666666667
"18","2",31,"3",1
"18","2",32,"2",0.777777777777778
"18","2",33,"1",0.777777777777778
"18","2",34,"5",0.555555555555556
"18","2",35,"4",0.777777777777778
"18","2",36,"1",0.777777777777778
"18","2",37,"4",0.666666666666667
"18","2",38,"3",0.666666666666667
"18","2",39,"5",0.555555555555556
"18","2",40,"2",0.555555555555556
"18","2",41,"1",1
"18","2",42,"3",1
"18","2",43,"2",1
"18","2",44,"5",1
"18","2",45,"4",0.555555555555556
"18","2",46,"5",0.444444444444444
"18","2",47,"3",0.777777777777778
"18","2",48,"2",0.666666666666667
"18","2",49,"1",1
"18","2",50,"4",0.777777777777778
"18","2",51,"1",1
"18","2",52,"2",0.777777777777778
"18","2",53,"4",0.777777777777778
"18","2",54,"5",0.777777777777778
"18","2",55,"3",1
"18","2",56,"5",1
"18","2",57,"2",0.555555555555556
"18","2",58,"4",0.777777777777778
"18","2",59,"1",1
"18","2",60,"3",0.777777777777778
"19","2",31,"4",0.222222222222222
"19","2",32,"2",0.777777777777778
"19","2",33,"3",0.666666666666667
"19","2",34,"1",0.444444444444444
"19","2",35,"5",0.111111111111111
"19","2",36,"2",0.444444444444444
"19","2",37,"5",1
"19","2",38,"4",0.444444444444444
"19","2",39,"1",0.333333333333333
"19","2",40,"3",0.444444444444444
"19","2",41,"1",0.111111111111111
"19","2",42,"2",0.555555555555556
"19","2",43,"4",0.666666666666667
"19","2",44,"3",1
"19","2",45,"5",0.777777777777778
"19","2",46,"1",0.555555555555556
"19","2",47,"4",0.666666666666667
"19","2",48,"3",0.222222222222222
"19","2",49,"2",0.555555555555556
"19","2",50,"5",0.333333333333333
"19","2",51,"5",0.444444444444444
"19","2",52,"1",0.666666666666667
"19","2",53,"4",0.444444444444444
"19","2",54,"2",0.555555555555556
"19","2",55,"3",0.444444444444444
"19","2",56,"5",0.666666666666667
"19","2",57,"3",0.555555555555556
"19","2",58,"1",0.777777777777778
"19","2",59,"4",0.444444444444444
"19","2",60,"2",1
"20","2",31,"5",1
"20","2",32,"1",0.777777777777778
"20","2",33,"4",0.777777777777778
"20","2",34,"2",1
"20","2",35,"3",1
"20","2",36,"5",1
"20","2",37,"1",0.666666666666667
"20","2",38,"2",0.555555555555556
"20","2",39,"3",0.555555555555556
"20","2",40,"4",0.777777777777778
"20","2",41,"1",0.777777777777778
"20","2",42,"2",0.777777777777778
"20","2",43,"4",0.777777777777778
"20","2",44,"3",0.777777777777778
"20","2",45,"5",1
"20","2",46,"3",0.777777777777778
"20","2",47,"4",0.777777777777778
"20","2",48,"1",1
"20","2",49,"5",0.555555555555556
"20","2",50,"2",0.777777777777778
"20","2",51,"2",1
"20","2",52,"3",0.777777777777778
"20","2",53,"1",0.777777777777778
"20","2",54,"5",0.444444444444444
"20","2",55,"4",0.777777777777778
"20","2",56,"1",1
"20","2",57,"2",0.777777777777778
"20","2",58,"5",1
"20","2",59,"3",0.777777777777778
"20","2",60,"4",1
"21","2",31,"1",0.333333333333333
"21","2",32,"3",0.555555555555556
"21","2",33,"4",0.333333333333333
"21","2",34,"2",0.222222222222222
"21","2",35,"5",0.444444444444444
"21","2",36,"4",0.111111111111111
"21","2",37,"2",0.222222222222222
"21","2",38,"3",0.666666666666667
"21","2",39,"5",0.222222222222222
"21","2",40,"1",0.777777777777778
"21","2",41,"3",0.333333333333333
"21","2",42,"4",0.777777777777778
"21","2",43,"5",0.777777777777778
"21","2",44,"1",0.777777777777778
"21","2",45,"2",0.777777777777778
"21","2",46,"1",1
"21","2",47,"5",0.666666666666667
"21","2",48,"3",0.777777777777778
"21","2",49,"2",1
"21","2",50,"4",0.777777777777778
"21","2",51,"4",1
"21","2",52,"3",1
"21","2",53,"2",1
"21","2",54,"1",0.777777777777778
"21","2",55,"5",1
"21","2",56,"1",1
"21","2",57,"5",1
"21","2",58,"2",1
"21","2",59,"4",0.777777777777778
"21","2",60,"3",1
"22","2",31,"2",1
"22","2",32,"3",0.555555555555556
"22","2",33,"4",1
"22","2",34,"1",1
"22","2",35,"5",0.777777777777778
"22","2",36,"2",0.444444444444444
"22","2",37,"1",0.555555555555556
"22","2",38,"4",1
"22","2",39,"5",0.555555555555556
"22","2",40,"3",0.777777777777778
"22","2",41,"5",0.555555555555556
"22","2",42,"2",1
"22","2",43,"3",1
"22","2",44,"1",1
"22","2",45,"4",0.555555555555556
"22","2",46,"1",1
"22","2",47,"5",0.666666666666667
"22","2",48,"2",1
"22","2",49,"3",1
"22","2",50,"4",1
"22","2",51,"5",1
"22","2",52,"3",1
"22","2",53,"2",1
"22","2",54,"4",1
"22","2",55,"1",0.333333333333333
"22","2",56,"2",1
"22","2",57,"4",0.777777777777778
"22","2",58,"1",0.777777777777778
"22","2",59,"5",0.777777777777778
"22","2",60,"3",0.777777777777778
"23","2",31,"2",0.555555555555556
"23","2",32,"4",0.555555555555556
"23","2",33,"3",0.444444444444444
"23","2",34,"1",1
"23","2",35,"5",0.444444444444444
"23","2",36,"4",1
"23","2",37,"1",1
"23","2",38,"3",1
"23","2",39,"5",1
"23","2",40,"2",1
"23","2",41,"3",0.777777777777778
"23","2",42,"4",1
"23","2",43,"1",0.777777777777778
"23","2",44,"2",1
"23","2",45,"5",1
"23","2",46,"1",1
"23","2",47,"2",1
"23","2",48,"5",0.777777777777778
"23","2",49,"3",1
"23","2",50,"4",1
"23","2",51,"5",0.777777777777778
"23","2",52,"1",1
"23","2",53,"2",1
"23","2",54,"3",0.777777777777778
"23","2",55,"4",0.555555555555556
"23","2",56,"5",1
"23","2",57,"3",1
"23","2",58,"2",0.444444444444444
"23","2",59,"1",1
"23","2",60,"4",1
"24","2",31,"1",0.777777777777778
"24","2",32,"3",0.777777777777778
"24","2",33,"4",0.666666666666667
"24","2",34,"5",0.777777777777778
"24","2",35,"2",0.333333333333333
"24","2",36,"1",1
"24","2",37,"2",0.222222222222222
"24","2",38,"3",0.666666666666667
"24","2",39,"4",0.666666666666667
"24","2",40,"5",0.555555555555556
"24","2",41,"2",0.777777777777778
"24","2",42,"1",1
"24","2",43,"3",1
"24","2",44,"4",1
"24","2",45,"5",1
"24","2",46,"1",0.777777777777778
"24","2",47,"2",0.777777777777778
"24","2",48,"3",1
"24","2",49,"5",0.777777777777778
"24","2",50,"4",0.777777777777778
"24","2",51,"1",1
"24","2",52,"3",1
"24","2",53,"5",1
"24","2",54,"4",0.555555555555556
"24","2",55,"2",0.777777777777778
"24","2",56,"5",0.777777777777778
"24","2",57,"3",0.777777777777778
"24","2",58,"4",1
"24","2",59,"2",0.777777777777778
"24","2",60,"1",1
"25","2",31,"3",1
"25","2",32,"5",1
"25","2",33,"2",1
"25","2",34,"1",1
"25","2",35,"4",1
"25","2",36,"5",1
"25","2",37,"3",1
"25","2",38,"1",1
"25","2",39,"4",1
"25","2",40,"2",1
"25","2",41,"5",1
"25","2",42,"4",1
"25","2",43,"3",1
"25","2",44,"1",1
"25","2",45,"2",1
"25","2",46,"4",1
"25","2",47,"3",1
"25","2",48,"1",1
"25","2",49,"5",1
"25","2",50,"2",1
"25","2",51,"1",1
"25","2",52,"2",1
"25","2",53,"5",1
"25","2",54,"4",1
"25","2",55,"3",1
"25","2",56,"4",1
"25","2",57,"2",1
"25","2",58,"3",1
"25","2",59,"1",1
"25","2",60,"5",1
"26","2",31,"5",0.777777777777778
"26","2",32,"4",0.777777777777778
"26","2",33,"3",0.777777777777778
"26","2",34,"1",1
"26","2",35,"2",0.777777777777778
"26","2",36,"1",0.777777777777778
"26","2",37,"4",0.777777777777778
"26","2",38,"3",1
"26","2",39,"2",0.777777777777778
"26","2",40,"5",1
"26","2",41,"2",1
"26","2",42,"4",0.555555555555556
"26","2",43,"1",0.777777777777778
"26","2",44,"5",0.777777777777778
"26","2",45,"3",0.777777777777778
"26","2",46,"1",0.777777777777778
"26","2",47,"2",0.666666666666667
"26","2",48,"3",0.777777777777778
"26","2",49,"5",0.777777777777778
"26","2",50,"4",1
"26","2",51,"2",0.777777777777778
"26","2",52,"3",1
"26","2",53,"5",1
"26","2",54,"4",0.777777777777778
"26","2",55,"1",0.777777777777778
"26","2",56,"5",0.777777777777778
"26","2",57,"3",1
"26","2",58,"1",1
"26","2",59,"4",1
"26","2",60,"2",0.777777777777778
"27","2",31,"2",0.777777777777778
"27","2",32,"3",0.777777777777778
"27","2",33,"1",1
"27","2",34,"5",0.555555555555556
"27","2",35,"4",0.555555555555556
"27","2",36,"3",0.777777777777778
"27","2",37,"5",1
"27","2",38,"1",0.666666666666667
"27","2",39,"2",0.666666666666667
"27","2",40,"4",1
"27","2",41,"2",1
"27","2",42,"5",0.777777777777778
"27","2",43,"3",0.555555555555556
"27","2",44,"1",0.666666666666667
"27","2",45,"4",0.333333333333333
"27","2",46,"1",1
"27","2",47,"5",0.666666666666667
"27","2",48,"3",1
"27","2",49,"4",0.555555555555556
"27","2",50,"2",1
"27","2",51,"2",0.444444444444444
"27","2",52,"5",0.666666666666667
"27","2",53,"4",1
"27","2",54,"3",1
"27","2",55,"1",0.444444444444444
"27","2",56,"3",0.333333333333333
"27","2",57,"2",0.444444444444444
"27","2",58,"5",0.777777777777778
"27","2",59,"1",0
"27","2",60,"4",1
"28","2",31,"4",0.222222222222222
"28","2",32,"3",0.777777777777778
"28","2",33,"2",0.666666666666667
"28","2",34,"5",0.777777777777778
"28","2",35,"1",0.555555555555556
"28","2",36,"2",0.666666666666667
"28","2",37,"1",1
"28","2",38,"5",0.444444444444444
"28","2",39,"4",0.555555555555556
"28","2",40,"3",0.111111111111111
"28","2",41,"5",0.777777777777778
"28","2",42,"2",0.666666666666667
"28","2",43,"3",0.555555555555556
"28","2",44,"4",0.444444444444444
"28","2",45,"1",0.333333333333333
"28","2",46,"2",0.777777777777778
"28","2",47,"4",0.222222222222222
"28","2",48,"5",0.111111111111111
"28","2",49,"1",0.555555555555556
"28","2",50,"3",0.555555555555556
"28","2",51,"1",0.777777777777778
"28","2",52,"5",0.777777777777778
"28","2",53,"3",0.333333333333333
"28","2",54,"4",0.444444444444444
"28","2",55,"2",0.222222222222222
"28","2",56,"5",0.555555555555556
"28","2",57,"2",0.555555555555556
"28","2",58,"4",0.333333333333333
"28","2",59,"1",0.555555555555556
"28","2",60,"3",0.666666666666667
"29","2",31,"5",0.777777777777778
"29","2",32,"1",0.777777777777778
"29","2",33,"3",0.555555555555556
"29","2",34,"2",0.555555555555556
"29","2",35,"4",0.333333333333333
"29","2",36,"3",0.777777777777778
"29","2",37,"5",0.777777777777778
"29","2",38,"4",0.666666666666667
"29","2",39,"2",0.555555555555556
"29","2",40,"1",0.555555555555556
"29","2",41,"3",0.777777777777778
"29","2",42,"4",0.777777777777778
"29","2",43,"2",0.666666666666667
"29","2",44,"5",0.666666666666667
"29","2",45,"1",0.555555555555556
"29","2",46,"3",0.555555555555556
"29","2",47,"5",0.444444444444444
"29","2",48,"1",0.777777777777778
"29","2",49,"4",0.777777777777778
"29","2",50,"2",0.777777777777778
"29","2",51,"4",0.555555555555556
"29","2",52,"3",0.777777777777778
"29","2",53,"5",0.222222222222222
"29","2",54,"2",0.555555555555556
"29","2",55,"1",0.777777777777778
"29","2",56,"5",0.444444444444444
"29","2",57,"3",0.777777777777778
"29","2",58,"1",0.777777777777778
"29","2",59,"4",0.444444444444444
"29","2",60,"2",0.666666666666667
"30","2",31,"1",1
"30","2",32,"5",0.777777777777778
"30","2",33,"4",0.777777777777778
"30","2",34,"2",0.777777777777778
"30","2",35,"3",1
"30","2",36,"2",0.777777777777778
"30","2",37,"1",1
"30","2",38,"5",0.666666666666667
"30","2",39,"4",0.555555555555556
"30","2",40,"3",1
"30","2",41,"2",0.777777777777778
"30","2",42,"3",0.777777777777778
"30","2",43,"4",0.555555555555556
"30","2",44,"1",0.777777777777778
"30","2",45,"5",1
"30","2",46,"4",0.444444444444444
"30","2",47,"3",1
"30","2",48,"1",0.777777777777778
"30","2",49,"5",0.444444444444444
"30","2",50,"2",0.777777777777778
"30","2",51,"1",1
"30","2",52,"4",0.777777777777778
"30","2",53,"5",0.777777777777778
"30","2",54,"2",1
"30","2",55,"3",0.666666666666667
"30","2",56,"5",0.555555555555556
"30","2",57,"4",0.555555555555556
"30","2",58,"3",1
"30","2",59,"1",1
"30","2",60,"2",0.777777777777778
"31","2",31,"1",0.444444444444444
"31","2",32,"4",0.222222222222222
"31","2",33,"2",0.666666666666667
"31","2",34,"3",0.777777777777778
"31","2",35,"5",0.666666666666667
"31","2",36,"1",0.333333333333333
"31","2",37,"3",0.111111111111111
"31","2",38,"5",0.777777777777778
"31","2",39,"2",0.777777777777778
"31","2",40,"4",0.666666666666667
"31","2",41,"2",1
"31","2",42,"1",0.444444444444444
"31","2",43,"4",0.444444444444444
"31","2",44,"3",0.555555555555556
